state,test_id,recall_vote,district
CO,4449410,DK,11
CO,407529,No,11
CO,2897788,Yes,11
CO,4051255,Yes,11
CO,157608,No,11
CO,4628221,No,11
CO,4667587,Yes,11
CO,2465919,No,11
CO,312004,Yes,11
CO,797660,No,11
CO,3837440,Yes,11
CO,4867640,Yes,11
CO,2287192,No,11
CO,24147,Yes,11
CO,1539804,No,11
CO,1471140,No,11
CO,3439584,No,11
CO,3225623,DK,11
CO,4104275,No,11
CO,3882268,Yes,11
CO,4342828,DK,11
CO,4050124,Yes,11
CO,3949220,DK,11
CO,1352471,Yes,11
CO,201138,DK,11
CO,1992296,Yes,11
CO,4827666,Yes,11
CO,4097334,DK,11
CO,1923963,DK,11
CO,2108436,DK,11
CO,3274921,No,11
CO,3954035,Yes,11
CO,1833991,No,11
CO,2110174,DK,11
CO,308715,Yes,11
CO,3759989,DK,11
CO,457200,DK,11
CO,2010223,No,11
CO,2686424,No,11
CO,2890622,No,11
CO,92391,Yes,11
CO,347157,DK,11
CO,2634146,DK,11
CO,314852,No,11
CO,3603317,DK,11
CO,1677563,DK,11
CO,3112263,No,11
CO,4884624,No,11
CO,181098,Yes,11
CO,3285982,DK,11
CO,3302930,DK,11
CO,2512743,Yes,11
CO,4054976,DK,11
CO,2525210,DK,11
CO,1172968,DK,11
CO,2008926,No,11
CO,1996643,DK,11
CO,4122527,No,11
CO,3647109,No,11
CO,1083848,No,11
CO,650286,DK,11
CO,131325,No,11
CO,3200678,DK,11
CO,2863575,Yes,11
CO,1791004,No,11
CO,3555366,DK,11
CO,3306833,DK,11
CO,4000614,DK,11
CO,4369833,DK,11
CO,399985,DK,11
CO,3127763,DK,11
CO,4997456,Yes,11
CO,2195784,DK,11
CO,1569260,Yes,11
CO,2858151,No,11
CO,3760398,DK,11
CO,3053851,No,11
CO,2011421,DK,11
CO,3061549,No,11
CO,3831106,DK,11
CO,2288416,Yes,11
CO,4314589,DK,11
CO,1975710,Yes,11
CO,396289,Yes,11
CO,4782988,No,11
CO,453281,Yes,11
CO,3484097,DK,11
CO,3825967,DK,11
CO,1364926,DK,11
CO,131962,DK,11
CO,4583095,No,11
CO,2304783,DK,11
CO,3769833,DK,11
CO,4336032,DK,11
CO,2619671,Yes,11
CO,680521,Yes,11
CO,783920,Yes,11
CO,2938904,No,11
CO,3477118,DK,11
CO,1588546,DK,11
CO,175889,Yes,11
CO,623303,No,11
CO,1374100,No,11
CO,4792454,Yes,11
CO,371009,DK,11
CO,4889849,DK,11
CO,907250,DK,11
CO,2711930,No,11
CO,620683,DK,11
CO,2851879,No,11
CO,1101051,DK,11
CO,310722,DK,11
CO,3335131,Yes,11
CO,2155622,DK,11
CO,4558750,No,11
CO,1010513,Yes,11
CO,2618218,Yes,11
CO,812180,No,11
CO,2290343,DK,11
CO,1003808,No,11
CO,2947739,DK,11
CO,2042871,DK,11
CO,3993016,DK,11
CO,2714336,DK,11
CO,1915229,No,11
CO,2407468,Yes,11
CO,937558,No,11
CO,1645328,DK,11
CO,3711591,Yes,11
CO,3108668,Yes,11
CO,1224268,DK,11
CO,3291815,DK,11
CO,468122,No,11
CO,2342149,DK,11
CO,3123272,No,11
CO,1878040,DK,11
CO,1629586,No,11
CO,864093,Yes,11
CO,398745,No,11
CO,490292,DK,11
CO,4697826,No,11
CO,4555867,Yes,11
CO,288845,DK,11
CO,3326234,DK,11
CO,3685841,No,11
CO,517315,DK,11
CO,1527343,DK,11
CO,698008,No,11
CO,1332828,Yes,11
CO,283696,No,11
CO,3657887,DK,11
CO,4805643,Yes,11
CO,2644865,DK,11
CO,4015262,DK,11
CO,1597031,DK,11
CO,2117085,DK,11
CO,3519304,DK,11
CO,1781551,No,11
CO,3202981,No,11
CO,3855433,No,11
CO,326810,DK,11
CO,1407934,DK,11
CO,4025566,DK,11
CO,2433133,Yes,11
CO,968297,No,11
CO,4555834,No,11
CO,2392054,No,11
CO,2432561,DK,11
CO,2590406,No,11
CO,239296,Yes,11
CO,3664766,No,11
CO,2233975,DK,11
CO,574642,DK,11
ID,2153900,Yes,11
CO,3065101,No,11
CO,2747128,Yes,11
CO,4642294,Yes,11
CO,3871480,Yes,11
CO,4874521,Yes,11
CO,1340237,DK,11
CO,877561,No,11
CO,2569986,Yes,11
CO,4371587,No,11
CO,4040144,Yes,11
